,num,lat,lon,Tmax,Tmin,prec,TH0,TL1,sqrt_dw,sqrt_p
8473,1,41.964405454,-87.691370391,92.0,58.0,1.99,85.0,64.0,0.06434964199666891,0.05543865094831889
8474,3,41.820858508,-87.665108095,92.0,58.0,1.99,85.0,64.0,0.09015996526655921,0.08386595529164773
8475,18,42.007997503,-87.778234965,92.0,58.0,1.99,85.0,64.0,0.07577168867150579,0.03129335234961226
8476,1,41.993564362,-87.74542038700001,92.0,58.0,1.99,85.0,64.0,0.10059302343030734,0.0761341755075271
8477,1,41.964405454,-87.691370391,92.0,58.0,1.99,85.0,64.0,0.06434964199666891,0.05543865094831889
8479,2,41.987244608000005,-87.68941677,92.0,58.0,1.99,85.0,64.0,0.019956890581410404,0.006715006199679729
8480,1,41.988586396,-87.85447335100001,92.0,58.0,1.99,85.0,64.0,0.030996646572229076,0.0
8482,2,41.728490034000004,-87.60852430799999,92.0,58.0,1.99,85.0,64.0,0.16772883671560634,0.036370581686491765
8483,3,41.866915182,-87.654918844,92.0,58.0,1.99,85.0,64.0,0.1284681694148799,0.05048937790800792
8485,19,41.773085400999996,-87.600167559,92.0,58.0,1.99,85.0,64.0,0.030236675229690358,0.03476478406912625
8488,1,41.974522760999996,-87.80458947,92.0,58.0,1.99,85.0,64.0,0.1146846790141019,0.07265509856769375
8489,6,41.794366478,-87.648925137,92.0,58.0,1.99,85.0,64.0,0.08203692627075344,0.05106697677478291
8490,12,41.820858508,-87.665108095,92.0,58.0,1.99,85.0,64.0,0.09015996526655921,0.08386595529164773
8491,4,41.657068876,-87.546048865,92.0,58.0,1.99,85.0,64.0,0.053708848533524145,0.05963816778460306
8492,1,41.776005391999995,-87.77940766799999,92.0,58.0,1.99,85.0,64.0,0.23427717022993666,0.04668353752713931
8495,4,41.913567582,-87.72630030200001,92.0,58.0,1.99,85.0,64.0,0.15274542569647204,0.045738345262628
8496,8,41.801047857,-87.680424734,92.0,58.0,1.99,85.0,64.0,0.12005767619003087,0.02846289506117252
8497,3,41.845715401999996,-87.715898597,92.0,58.0,1.99,85.0,64.0,0.12429035069694502,0.06464675392435451
8498,6,41.904773448,-87.755685753,92.0,58.0,1.99,85.0,64.0,0.17405141762590076,0.0
8499,1,41.771198588000004,-87.703106608,92.0,58.0,1.99,85.0,64.0,0.028177845901324473,0.0
8500,1,42.010529289000004,-87.66084506899999,92.0,58.0,1.99,85.0,64.0,0.028991438336231013,0.0
8502,3,41.659236018,-87.612015128,86.0,54.0,2.25,75.0,59.0,0.08003388922692806,0.014381213166522097
8503,2,41.892219983000004,-87.691697729,86.0,54.0,2.25,75.0,59.0,0.11996094178493685,0.014914044650244868
8504,47,42.010643274,-87.8067973,86.0,54.0,2.25,75.0,59.0,0.13891958244136354,0.0
8505,2,41.7212875,-87.665235702,86.0,54.0,2.25,75.0,59.0,0.09275289648574891,0.050119547841803266
8506,5,41.704338415,-87.657084272,86.0,54.0,2.25,75.0,59.0,0.12258131236267326,0.05287960915046234
8507,3,41.742670478,-87.731550059,86.0,54.0,2.25,75.0,59.0,0.17819336289604845,0.05908290095055221
8508,3,41.681034931,-87.533436467,86.0,54.0,2.25,75.0,59.0,0.06758508811760848,0.03816218827005419
8509,3,41.962014638,-87.646847726,86.0,54.0,2.25,75.0,59.0,0.05932232011692888,0.006646072113459674
8511,2,41.778128858,-87.586245035,86.0,54.0,2.25,75.0,59.0,0.066974128324774,0.0
8512,1,41.974522760999996,-87.80458947,86.0,54.0,2.25,75.0,59.0,0.1146846790141019,0.07265509856769375
8514,48,41.956298856,-87.797517445,86.0,54.0,2.25,75.0,59.0,0.0906973936468076,0.10511499496778832
8515,3,41.904773448,-87.755685753,86.0,54.0,2.25,75.0,59.0,0.17405141762590076,0.0
8516,9,41.825398256,-87.723962137,86.0,54.0,2.25,75.0,59.0,0.0,0.09706167969507173
8518,7,41.768485667,-87.67946342799999,86.0,54.0,2.25,75.0,59.0,0.1293614383729444,0.07764220068890831
8520,14,41.754148414,-87.61272102299999,86.0,54.0,2.25,75.0,59.0,0.12172893393020157,0.10089343317841598
8521,44,42.010643274,-87.8067973,86.0,54.0,2.25,75.0,59.0,0.13891958244136354,0.0
8523,19,41.742670478,-87.731550059,86.0,54.0,2.25,75.0,59.0,0.17819336289604845,0.05908290095055221
8524,21,41.801047857,-87.680424734,86.0,54.0,2.25,75.0,59.0,0.12005767619003087,0.02846289506117252
8525,2,41.704687214,-87.56423556200001,86.0,54.0,2.25,75.0,59.0,0.09636663549538735,0.0
8526,31,41.987244608000005,-87.68941677,86.0,54.0,2.25,75.0,59.0,0.019956890581410404,0.006715006199679729
8527,11,41.802359309,-87.643075919,86.0,54.0,2.25,75.0,59.0,0.08347923404105824,0.05519450021471727
8528,1,41.763370922,-87.637872614,86.0,54.0,2.25,75.0,59.0,0.10197529029133898,0.0
8529,50,41.956298856,-87.797517445,86.0,54.0,2.25,75.0,59.0,0.0906973936468076,0.10511499496778832
8530,2,41.771198588000004,-87.703106608,86.0,54.0,2.25,75.0,59.0,0.028177845901324473,0.0
8531,2,41.705327644,-87.632955365,86.0,54.0,2.25,75.0,59.0,0.14217400706326813,0.009569513509900485
8532,21,41.916134719,-87.801092809,86.0,54.0,2.25,75.0,59.0,0.13634802916183988,0.06328288475578461
8535,12,41.953664151999995,-87.724987191,86.0,54.0,2.25,75.0,59.0,0.14245854743044195,0.008885545521705354
8536,3,41.73318788,-87.55562869,86.0,54.0,2.25,75.0,59.0,0.11392112323955408,0.0
8537,34,41.798210726,-87.73692496299999,86.0,54.0,2.25,75.0,59.0,0.14767048862528212,0.06585225705572206
8538,6,41.947044495,-87.673061053,86.0,54.0,2.25,75.0,59.0,0.1291369397810233,0.027095658294971705
8539,1,41.728490034000004,-87.60852430799999,86.0,54.0,2.25,75.0,59.0,0.16772883671560634,0.036370581686491765
8540,4,41.704687214,-87.56423556200001,86.0,54.0,2.25,75.0,59.0,0.09636663549538735,0.0
8541,26,41.820858508,-87.665108095,86.0,54.0,2.25,75.0,59.0,0.09015996526655921,0.08386595529164773
8542,3,41.820858508,-87.665108095,86.0,54.0,2.25,75.0,59.0,0.09015996526655921,0.08386595529164773
8543,17,41.945961094,-87.83294247299999,86.0,54.0,2.25,75.0,59.0,0.08846750168155891,0.06011196910693973
8545,1,41.662386728,-87.590179728,86.0,54.0,2.25,75.0,59.0,0.06394618890004815,0.08226546020682089
8546,2,41.676887316,-87.66122192600001,86.0,54.0,2.25,75.0,59.0,0.15363477605366546,0.07683150669973131
8547,3,41.774841115,-87.72800581899999,86.0,54.0,2.25,75.0,59.0,0.13883934145077015,0.013176293577738935
8548,3,41.659236018,-87.612015128,86.0,54.0,2.25,75.0,59.0,0.08003388922692806,0.014381213166522097
8549,2,41.776005391999995,-87.77940766799999,86.0,54.0,2.25,75.0,59.0,0.23427717022993666,0.04668353752713931
8551,50,41.956298856,-87.797517445,86.0,54.0,2.25,75.0,59.0,0.0906973936468076,0.10511499496778832
8552,1,41.923887364,-87.778909912,86.0,54.0,2.25,75.0,59.0,0.06688200940255568,0.0
8553,2,41.993564362,-87.74542038700001,86.0,54.0,2.25,75.0,59.0,0.10059302343030734,0.0761341755075271
8555,2,41.872872862,-87.764736532,86.0,54.0,2.25,75.0,59.0,0.04874109427865112,0.0
8556,5,41.988586396,-87.85447335100001,86.0,54.0,2.25,75.0,59.0,0.030996646572229076,0.0
8557,2,41.820858508,-87.665108095,86.0,54.0,2.25,75.0,59.0,0.09015996526655921,0.08386595529164773
8559,9,41.763370922,-87.637872614,86.0,54.0,2.25,75.0,59.0,0.10197529029133898,0.0
8560,1,41.872872862,-87.764736532,86.0,54.0,2.25,75.0,59.0,0.04874109427865112,0.0
8561,1,41.867599254,-87.69578544299999,86.0,54.0,2.25,75.0,59.0,0.058564821377071745,0.03552739478951837
8562,1,41.913567582,-87.72630030200001,86.0,54.0,2.25,75.0,59.0,0.15274542569647204,0.045738345262628
8563,5,41.987880692,-87.666785075,86.0,54.0,2.25,75.0,59.0,0.09486117247401259,0.029284720946763213
8564,17,41.953664151999995,-87.724987191,86.0,54.0,2.25,75.0,59.0,0.14245854743044195,0.008885545521705354
8565,17,41.681034931,-87.533436467,86.0,54.0,2.25,75.0,59.0,0.06758508811760848,0.03816218827005419
8566,13,42.010643274,-87.8067973,86.0,54.0,2.25,75.0,59.0,0.13891958244136354,0.0
8567,7,41.773085400999996,-87.600167559,86.0,54.0,2.25,75.0,59.0,0.030236675229690358,0.03476478406912625
8568,4,41.964405454,-87.691370391,86.0,54.0,2.25,75.0,59.0,0.06434964199666891,0.05543865094831889
8569,14,41.872872862,-87.764736532,86.0,54.0,2.25,75.0,59.0,0.04874109427865112,0.0
8570,8,41.907284873,-87.701394637,86.0,54.0,2.25,75.0,59.0,0.011399562918056237,0.0
8573,4,41.778305156,-87.754366286,86.0,54.0,2.25,75.0,59.0,0.20367772356647734,0.047020504720180725
8574,2,42.007997503,-87.778234965,86.0,54.0,2.25,75.0,59.0,0.07577168867150579,0.03129335234961226
8575,25,41.956298856,-87.797517445,86.0,54.0,2.25,75.0,59.0,0.0906973936468076,0.10511499496778832
8576,3,41.974522760999996,-87.80458947,86.0,54.0,2.25,75.0,59.0,0.1146846790141019,0.07265509856769375
8577,8,41.923887364,-87.778909912,86.0,54.0,2.25,75.0,59.0,0.06688200940255568,0.0
8578,10,41.988586396,-87.85447335100001,86.0,54.0,2.25,75.0,59.0,0.030996646572229076,0.0
8579,8,41.7212875,-87.665235702,86.0,54.0,2.25,75.0,59.0,0.09275289648574891,0.050119547841803266
8580,4,41.657068876,-87.546048865,86.0,54.0,2.25,75.0,59.0,0.053708848533524145,0.05963816778460306
8582,2,41.710542402,-87.584558933,86.0,54.0,2.25,75.0,59.0,0.07422721791287477,0.0806016204354327
8584,10,41.710542402,-87.584558933,86.0,54.0,2.25,75.0,59.0,0.07422721791287477,0.0806016204354327
8585,1,41.681034931,-87.533436467,86.0,54.0,2.25,75.0,59.0,0.06758508811760848,0.03816218827005419
8586,3,41.922736649,-87.63244996700001,86.0,54.0,2.25,75.0,59.0,0.030345566749604654,0.0
8588,3,41.845715401999996,-87.715898597,86.0,54.0,2.25,75.0,59.0,0.12429035069694502,0.06464675392435451
8589,2,41.765752525,-87.56246520799999,86.0,54.0,2.25,75.0,59.0,0.04292907552931314,0.025142656300456832
8590,6,41.69549407,-87.609081766,86.0,54.0,2.25,75.0,59.0,0.07914175878343498,0.05351543432696032
8591,7,41.798210726,-87.73692496299999,86.0,54.0,2.25,75.0,59.0,0.14767048862528212,0.06585225705572206
8592,1,41.964405454,-87.691370391,86.0,54.0,2.25,75.0,59.0,0.06434964199666891,0.05543865094831889
8593,42,42.007997503,-87.778234965,86.0,54.0,2.25,75.0,59.0,0.07577168867150579,0.03129335234961226
8594,1,41.69549407,-87.609081766,86.0,54.0,2.25,75.0,59.0,0.07914175878343498,0.05351543432696032
8595,5,41.704687214,-87.56423556200001,86.0,54.0,2.25,75.0,59.0,0.09636663549538735,0.0
8596,48,41.798210726,-87.73692496299999,86.0,54.0,2.25,75.0,59.0,0.14767048862528212,0.06585225705572206
8599,7,41.731446858000005,-87.649722253,86.0,54.0,2.25,75.0,59.0,0.11657350828742727,0.0675520383408037
8600,46,41.953664151999995,-87.724987191,86.0,54.0,2.25,75.0,59.0,0.14245854743044195,0.008885545521705354
8602,1,41.974522760999996,-87.80458947,86.0,54.0,2.25,75.0,59.0,0.1146846790141019,0.07265509856769375
8603,23,41.994966304,-87.77083722,86.0,54.0,2.25,75.0,59.0,0.01892376454343158,0.013277618827599372
8604,6,41.742670478,-87.731550059,86.0,54.0,2.25,75.0,59.0,0.17819336289604845,0.05908290095055221
8605,2,41.704687214,-87.56423556200001,86.0,54.0,2.25,75.0,59.0,0.09636663549538735,0.0
8606,13,42.007997503,-87.778234965,86.0,54.0,2.25,75.0,59.0,0.07577168867150579,0.03129335234961226
8608,1,41.965374859,-87.758411715,86.0,54.0,2.25,75.0,59.0,0.1306825213647994,0.015977599899029506
8609,9,41.986319851,-87.728378456,86.0,54.0,2.25,75.0,59.0,0.05142467714415095,0.006352782672687366
8610,41,41.916134719,-87.801092809,86.0,54.0,2.25,75.0,59.0,0.13634802916183988,0.06328288475578461
8612,8,41.923887364,-87.778909912,86.0,54.0,2.25,75.0,59.0,0.06688200940255568,0.0
8613,3,41.965374859,-87.758411715,86.0,54.0,2.25,75.0,59.0,0.1306825213647994,0.015977599899029506
8614,2,41.922736649,-87.63244996700001,86.0,54.0,2.25,75.0,59.0,0.030345566749604654,0.0
8616,23,41.93279021,-87.70023788399999,86.0,54.0,2.25,75.0,59.0,0.09877168701474114,0.031206648293880025
8617,10,41.916134719,-87.801092809,86.0,54.0,2.25,75.0,59.0,0.13634802916183988,0.06328288475578461
8619,3,41.872872862,-87.764736532,86.0,54.0,2.25,75.0,59.0,0.04874109427865112,0.0
8622,2,41.659236018,-87.612015128,85.0,53.0,1.62,77.0,54.0,0.08003388922692806,0.014381213166522097
8623,50,41.987244608000005,-87.68941677,85.0,53.0,1.62,77.0,54.0,0.019956890581410404,0.006715006199679729
8624,18,41.802359309,-87.643075919,85.0,53.0,1.62,77.0,54.0,0.08347923404105824,0.05519450021471727
8625,1,41.778305156,-87.754366286,85.0,53.0,1.62,77.0,54.0,0.20367772356647734,0.047020504720180725
8626,4,41.768485667,-87.67946342799999,85.0,53.0,1.62,77.0,54.0,0.1293614383729444,0.07764220068890831
8627,1,41.922736649,-87.63244996700001,85.0,53.0,1.62,77.0,54.0,0.030345566749604654,0.0
8628,7,41.7212875,-87.665235702,85.0,53.0,1.62,77.0,54.0,0.09275289648574891,0.050119547841803266
8629,5,41.892219983000004,-87.691697729,85.0,53.0,1.62,77.0,54.0,0.11996094178493685,0.014914044650244868
8631,2,41.710542402,-87.584558933,85.0,53.0,1.62,77.0,54.0,0.07422721791287477,0.0806016204354327
8632,4,41.676887316,-87.66122192600001,85.0,53.0,1.62,77.0,54.0,0.15363477605366546,0.07683150669973131
8633,1,41.771198588000004,-87.703106608,85.0,53.0,1.62,77.0,54.0,0.028177845901324473,0.0
8634,4,41.974522760999996,-87.80458947,85.0,53.0,1.62,77.0,54.0,0.1146846790141019,0.07265509856769375
8635,3,41.964405454,-87.691370391,85.0,53.0,1.62,77.0,54.0,0.06434964199666891,0.05543865094831889
8637,1,41.993564362,-87.74542038700001,85.0,53.0,1.62,77.0,54.0,0.10059302343030734,0.0761341755075271
8638,7,41.705327644,-87.632955365,85.0,53.0,1.62,77.0,54.0,0.14217400706326813,0.009569513509900485
8639,18,41.883771777,-87.716168365,85.0,53.0,1.62,77.0,54.0,0.0,0.0
8641,7,41.994966304,-87.77083722,85.0,53.0,1.62,77.0,54.0,0.01892376454343158,0.013277618827599372
8642,47,41.801047857,-87.680424734,85.0,53.0,1.62,77.0,54.0,0.12005767619003087,0.02846289506117252
8643,7,41.820858508,-87.665108095,85.0,53.0,1.62,77.0,54.0,0.09015996526655921,0.08386595529164773
8644,9,42.010643274,-87.8067973,85.0,53.0,1.62,77.0,54.0,0.13891958244136354,0.0
8645,1,41.872872862,-87.764736532,85.0,53.0,1.62,77.0,54.0,0.04874109427865112,0.0
8646,3,41.763370922,-87.637872614,85.0,53.0,1.62,77.0,54.0,0.10197529029133898,0.0
8647,22,41.956298856,-87.797517445,85.0,53.0,1.62,77.0,54.0,0.0906973936468076,0.10511499496778832
8649,4,41.947044495,-87.673061053,85.0,53.0,1.62,77.0,54.0,0.1291369397810233,0.027095658294971705
8650,43,41.916134719,-87.801092809,85.0,53.0,1.62,77.0,54.0,0.13634802916183988,0.06328288475578461
8651,4,41.953664151999995,-87.724987191,85.0,53.0,1.62,77.0,54.0,0.14245854743044195,0.008885545521705354
8652,1,41.925286783000004,-87.747459124,85.0,53.0,1.62,77.0,54.0,0.1893015206946959,0.06480129935215265
8653,50,41.956298856,-87.797517445,85.0,53.0,1.62,77.0,54.0,0.0906973936468076,0.10511499496778832
8657,17,41.987244608000005,-87.68941677,85.0,53.0,1.62,77.0,54.0,0.019956890581410404,0.006715006199679729
8658,5,41.704687214,-87.56423556200001,85.0,53.0,1.62,77.0,54.0,0.09636663549538735,0.0
8660,38,41.916134719,-87.801092809,85.0,53.0,1.62,77.0,54.0,0.13634802916183988,0.06328288475578461
8661,6,41.923887364,-87.778909912,85.0,53.0,1.62,77.0,54.0,0.06688200940255568,0.0
8662,35,41.773085400999996,-87.600167559,85.0,53.0,1.62,77.0,54.0,0.030236675229690358,0.03476478406912625
8663,2,41.765752525,-87.56246520799999,85.0,53.0,1.62,77.0,54.0,0.04292907552931314,0.025142656300456832
8664,12,41.987880692,-87.666785075,85.0,53.0,1.62,77.0,54.0,0.09486117247401259,0.029284720946763213
8665,2,41.731446858000005,-87.649722253,85.0,53.0,1.62,77.0,54.0,0.11657350828742727,0.0675520383408037
8667,9,41.93279021,-87.70023788399999,85.0,53.0,1.62,77.0,54.0,0.09877168701474114,0.031206648293880025
8668,23,41.773085400999996,-87.600167559,85.0,53.0,1.62,77.0,54.0,0.030236675229690358,0.03476478406912625
8669,24,41.825398256,-87.723962137,85.0,53.0,1.62,77.0,54.0,0.0,0.09706167969507173
8670,6,42.007997503,-87.778234965,85.0,53.0,1.62,77.0,54.0,0.07577168867150579,0.03129335234961226
8671,3,41.986319851,-87.728378456,85.0,53.0,1.62,77.0,54.0,0.05142467714415095,0.006352782672687366
8672,3,41.778305156,-87.754366286,85.0,53.0,1.62,77.0,54.0,0.20367772356647734,0.047020504720180725
8673,2,41.9220638,-87.63223306,85.0,53.0,1.62,77.0,54.0,0.03267150317648483,0.0
8674,3,41.763370922,-87.637872614,85.0,53.0,1.62,77.0,54.0,0.10197529029133898,0.0
8675,1,41.776005391999995,-87.77940766799999,85.0,53.0,1.62,77.0,54.0,0.23427717022993666,0.04668353752713931
8676,2,41.845715401999996,-87.715898597,85.0,53.0,1.62,77.0,54.0,0.12429035069694502,0.06464675392435451
8678,39,41.987244608000005,-87.68941677,85.0,53.0,1.62,77.0,54.0,0.019956890581410404,0.006715006199679729
8680,4,41.657068876,-87.546048865,85.0,53.0,1.62,77.0,54.0,0.053708848533524145,0.05963816778460306
8682,1,41.73318788,-87.55562869,85.0,53.0,1.62,77.0,54.0,0.11392112323955408,0.0
8683,47,41.801047857,-87.680424734,85.0,53.0,1.62,77.0,54.0,0.12005767619003087,0.02846289506117252
8684,48,41.798210726,-87.73692496299999,85.0,53.0,1.62,77.0,54.0,0.14767048862528212,0.06585225705572206
8685,3,41.69549407,-87.609081766,85.0,53.0,1.62,77.0,54.0,0.07914175878343498,0.05351543432696032
8686,16,41.742670478,-87.731550059,85.0,53.0,1.62,77.0,54.0,0.17819336289604845,0.05908290095055221
8688,3,41.69549407,-87.609081766,85.0,53.0,1.62,77.0,54.0,0.07914175878343498,0.05351543432696032
8690,1,41.867599254,-87.69578544299999,85.0,53.0,1.62,77.0,54.0,0.058564821377071745,0.03552739478951837
8691,1,41.778128858,-87.586245035,85.0,53.0,1.62,77.0,54.0,0.066974128324774,0.0
8692,7,41.988586396,-87.85447335100001,85.0,53.0,1.62,77.0,54.0,0.030996646572229076,0.0
8693,1,41.923887364,-87.778909912,85.0,53.0,1.62,77.0,54.0,0.06688200940255568,0.0
8694,5,41.794366478,-87.648925137,85.0,53.0,1.62,77.0,54.0,0.08203692627075344,0.05106697677478291
8695,50,41.987244608000005,-87.68941677,85.0,53.0,1.62,77.0,54.0,0.019956890581410404,0.006715006199679729
8697,1,41.994966304,-87.77083722,85.0,53.0,1.62,77.0,54.0,0.01892376454343158,0.013277618827599372
8699,11,41.945961094,-87.83294247299999,85.0,53.0,1.62,77.0,54.0,0.08846750168155891,0.06011196910693973
8700,2,41.904773448,-87.755685753,85.0,53.0,1.62,77.0,54.0,0.17405141762590076,0.0
8702,12,41.820858508,-87.665108095,85.0,53.0,1.62,77.0,54.0,0.09015996526655921,0.08386595529164773
8703,3,41.825398256,-87.723962137,85.0,53.0,1.62,77.0,54.0,0.0,0.09706167969507173
8705,12,41.956298856,-87.797517445,85.0,53.0,1.62,77.0,54.0,0.0906973936468076,0.10511499496778832
8706,26,41.883771777,-87.716168365,85.0,53.0,1.62,77.0,54.0,0.0,0.0
8707,2,41.662386728,-87.590179728,85.0,53.0,1.62,77.0,54.0,0.06394618890004815,0.08226546020682089
8708,3,41.7212875,-87.665235702,85.0,53.0,1.62,77.0,54.0,0.09275289648574891,0.050119547841803266
8710,33,41.754148414,-87.61272102299999,85.0,53.0,1.62,77.0,54.0,0.12172893393020157,0.10089343317841598
8711,20,41.953664151999995,-87.724987191,85.0,53.0,1.62,77.0,54.0,0.14245854743044195,0.008885545521705354
8712,2,41.704687214,-87.56423556200001,85.0,53.0,1.62,77.0,54.0,0.09636663549538735,0.0
8713,2,41.774841115,-87.72800581899999,85.0,53.0,1.62,77.0,54.0,0.13883934145077015,0.013176293577738935
8715,7,41.904773448,-87.755685753,83.0,53.0,2.04,69.0,54.0,0.17405141762590076,0.0
8716,4,41.662386728,-87.590179728,83.0,53.0,2.04,69.0,54.0,0.06394618890004815,0.08226546020682089
8717,11,41.742670478,-87.731550059,83.0,53.0,2.04,69.0,54.0,0.17819336289604845,0.05908290095055221
8718,1,41.710542402,-87.584558933,83.0,53.0,2.04,69.0,54.0,0.07422721791287477,0.0806016204354327
8719,1,41.9220638,-87.63223306,83.0,53.0,2.04,69.0,54.0,0.03267150317648483,0.0
8720,5,41.974522760999996,-87.80458947,83.0,53.0,2.04,69.0,54.0,0.1146846790141019,0.07265509856769375
8722,1,41.765752525,-87.56246520799999,83.0,53.0,2.04,69.0,54.0,0.04292907552931314,0.025142656300456832
8723,5,41.945961094,-87.83294247299999,83.0,53.0,2.04,69.0,54.0,0.08846750168155891,0.06011196910693973
8724,1,41.800597087,-87.711730345,83.0,53.0,2.04,69.0,54.0,0.16447870687533103,0.08145302645000929
8725,5,41.994966304,-87.77083722,83.0,53.0,2.04,69.0,54.0,0.01892376454343158,0.013277618827599372
8726,1,41.778128858,-87.586245035,83.0,53.0,2.04,69.0,54.0,0.066974128324774,0.0
8728,2,41.986319851,-87.728378456,83.0,53.0,2.04,69.0,54.0,0.05142467714415095,0.006352782672687366
8729,2,41.953664151999995,-87.724987191,83.0,53.0,2.04,69.0,54.0,0.14245854743044195,0.008885545521705354
8730,6,42.010643274,-87.8067973,83.0,53.0,2.04,69.0,54.0,0.13891958244136354,0.0
8732,12,41.774841115,-87.72800581899999,83.0,53.0,2.04,69.0,54.0,0.13883934145077015,0.013176293577738935
8733,7,41.965374859,-87.758411715,83.0,53.0,2.04,69.0,54.0,0.1306825213647994,0.015977599899029506
8734,5,41.922736649,-87.63244996700001,83.0,53.0,2.04,69.0,54.0,0.030345566749604654,0.0
8736,2,41.676887316,-87.66122192600001,83.0,53.0,2.04,69.0,54.0,0.15363477605366546,0.07683150669973131
8737,1,41.69549407,-87.609081766,83.0,53.0,2.04,69.0,54.0,0.07914175878343498,0.05351543432696032
8738,1,41.907284873,-87.701394637,83.0,53.0,2.04,69.0,54.0,0.011399562918056237,0.0
8739,1,41.892219983000004,-87.691697729,83.0,53.0,2.04,69.0,54.0,0.11996094178493685,0.014914044650244868
8740,6,41.768485667,-87.67946342799999,83.0,53.0,2.04,69.0,54.0,0.1293614383729444,0.07764220068890831
8741,14,41.987244608000005,-87.68941677,83.0,53.0,2.04,69.0,54.0,0.019956890581410404,0.006715006199679729
